id_en	text_fr	id	location
en_2010	['Je me sens vide lacha Toto du creux du lit', '"Je me sens vide", dit Toto sans cavité', '"Je me sens vidé", expliqua Toto, après avoir vidé son sac', "L'avantage d'être au fond du trou, c'est qu'on ne peut pas tomber plus bas."]	['fr_7891', 'fr_1509']	['cavité', 'fond du trou | tomber plus bas']
en_2014	["Docteur, docteur, aidez moi. Je crois que je suis kleptomane. - Pas d'inquiétude, prenez ça, ça ira mieux. Suivant.", 'Docteur, docteur, aidez-moi : je crois que je suis kleptomane. - Ne vous inquiétez pas, je vais trouver ce que vous allez prendre ! Suivant !', "— Docteur, docteur, j'ai besoin d'aide, je pense être kleptomane. — ne vous inquiétez pas, on va vous vous trouver quelque chose que vous pourrez prendre.", 'Docteur, Docteur, vous devez m’aider. Je pense que je suis kleptomane. – Ne vous inquiétez pas, je pense qu’il y a quelque chose que vous allez pouvoir prendre. Au suivant !', "Docteur, je suis cleptomane.\\n- Pas d'inquiétude, vous pouvez prendre quelque chose pour ça.", 'inquiétez pas, je pense qu’il y a quelque chose que vous allez pouvoir prendre. Au']	['fr_5763', 'fr_13375']	['prendre', 'prendre']
en_2018	['Les joueurs de badminton sont des fous du volant.']	[]	[]
en_2020	['Comme le disent les charpentiers: le ciseau aboie et la caravane passe.', 'Un bon charpentier achève son travail puis s’évernit sans laisser de traces.', 'Un menuisier gagne sa vie à la sciure de son front.']	[]	[]
en_2024	["L'ingénieur biomédical n'a pas eu le coeur de vérifier l'électrocardiogramme.", "L'ingénieur biomédical n'avait pas le coeur de vérifier la machine à EKG."]	['fr_13377']	['eu le coeur']
en_2027	["Le club de danse s'est ouvert aux critiques de rave."]	[]	[]
en_204	['50 nuances de grecs', '50 nuances de Grâce', '50 nuances de tri', '50 nuances de gras', '50 nuances de grâce']	['fr_10020', 'fr_11738']	['tri', 'gras']
en_2045	['Mon nom est Pépa Yasson. Je suis portière', "Je m'appelle Hal Dentray, je suis groom.", 'Je me présente: Monsieur Nière. Richard Nière. Je suis portier.', "Je m'appelle Clé ment. Je suis portier", 'Moi c’est Megan, je suis chauffeur.', "Je m'appelle Mathieu. Je suis ophtalmologiste.", "Je m'appelle Serge. Je suis concierge."]	['fr_16742']	['Hal Dentray']
en_2050	["C'est difficile pour un poisson en dépression de sortir de sa bulle.", "C'est dur pour une tortue déprimée de sortir de sa coquille.", 'Il est difficile pour une tortue déprimée de sortir de sa coquille.']	['fr_12046']	['sortir de sa coquille']
en_2052	['Les vieux boulangers ne meurent jamais, ils continuent de se faire du blé', 'Les vieux meuniers ne meurent jamais, ils continuent juste de se faire du blé.', 'Les vieux boulangers ne meurent pas, ils continuent de se faire plein de blé.', 'Il ne faut jamais critiquer un boulanger, sinon tu te retrouves dans le pétrin.', 'Un boulanger, ça ne meurt pas, pain à la ligne !', 'Un boulanger ne meurt jamais, seulement, il est dans le pétrin', 'Les vieux boulangers ne meurent pas, mais ils gagnent moins bien leur croûte.', 'Les vieux pâtissiers ne meurent pas, ils continuent de mettre la pain à la pâte.', 'Un boulanger ne meurt pas, il perd son gagne-pain.']	['fr_2536', 'fr_326', 'fr_5676', 'fr_7080']	['blé', 'pétrin', 'pétrin', 'diriger']
en_2058	['LES VIEUX AVOCATS ne meurent jamais, ils perdent juste leur jugement.', 'Les vieux juristes ne meurent jamais, ils perdent juste leur jugement.', 'Les vieux avocats ne meurent jamais, ils perdent juste leur jugement.']	['fr_11425']	['jugement']
en_2061	['Une pie vole deux fois plus vite qu’un corbeau.', 'Un cowboy qui aime le dessin trace plus vite que son ombre.', 'Un cow-boy, artiste à ses heures perdues, était un fin traceur.', 'Je connais un ancien cowboy devenu artiste qui avait décidé de tirer un trait sur son passé.', 'Un cowboy qui était également un réparateur qui dégaine rapidement.', 'Un cowboy, également mannequin, avait une bonne dégaine.', 'Ce cowboy, qui était aussi un artiste, dessinguait plus vite que son ombre.', "C'est un cowboy, doublé d'un artiste, qui m'a tiré le portrait.", 'Un cow-boy, artiste à ses heures, ne mettait pas longtemps pour vous tirer le portrait', 'Un cowboy également artiste pouvait rapidement vous tirer le portrait.', "Un cowboy qui était aussi un artiste pouvait tirer le portrait de n'importe qui à une vitesse hallucinante.", 'Ce cowboy était aussi un artiste… et il avait le chevalet le plus rapide à l’ouest du Mississipi.', 'Ce cowboy, artiste également, tirait fresque aussi vite que son ombre', 'Le cow-boy artiste tire les portraits plus vite que son ombre.', 'Un cowboy expert de la pétanque pouvait tirer avec précision.', 'Un cowboy amateur de pétanque pouvait tirer plus vite que son ombre.', 'Un homme à la fois cow-boy et artiste... chapeau !', 'Un cowboy artiste est un as de la gouachette.', 'Etant à la fois cowboy et artiste, il pouvait tirer un trait sur les gens.', 'Un cowboy qui avait un bon coup de crayon le dégainait à tout propos.', 'Un cowboy qui est également artiste sait tirer sa peinture au clair.']	['fr_853', 'fr_482', 'fr_3757', 'fr_15917', 'fr_13321', 'fr_7800', 'fr_322']	['compter fleurette', 'dégainait', 'chevalet', 'tirer', 'chapeau', 'dégainait', 'couleuvre']
en_2064	["Marconi n'était pas branché pour partir."]	[]	[]
en_207	["Il y a beaucoup de gens qui accordent du crédit au seigneur, mais peu lui fournissent de l'argent.", "Beaucoup de gens donnent du crédit au seigneur, peu de gens lui donnent de l'argent.", 'Beaucoup de gens donnent crédit au lord, mais rarement en argent.']	['fr_7820']	['crédit']
en_2070	["Il a essayé de me vendre du verre avec des imperfections, mais j'ai vu clair dans son jeu."]	[]	[]
en_208	['Les vieux pilots ne meurent jamais, ils prennent de la hauteur.']	[]	[]
en_2089	['Le prof de philo note-t-il ses copies sur 5 Kant ?', 'La Freud est-elle punie en contrôle de philosophie ?', 'Tu ne peux pas avoir eu 11 en philo car le Marx, c’était 10/10.']	['fr_12706', 'fr_12591', 'fr_6528']	['grecs', 'Freud', 'ça laisse des traces']
en_2093	['Les vieux coupons de réduction ne meurent jamais, ils expirent simplement.', 'Les chasseurs de coupons ne meurent jamais, ils expirent.', 'Les vieux clochards ne meurent jamais, ils expirent.', 'Les vieux chasseurs de coupons ne meurent jamais, ils expirent.']	[]	[]
en_2097	['Quand j’ai demandé à ce joueur de basket si c’était vrai qu’il ne pouvait s’empêcher de baver, il ne l’a panier.']	[]	[]
en_2103	['Le jeu de mot dans le titre de la pièce de théâtre "L\\'importance d\\'être Constant" est une idée digne d\\'un Oscar.', 'Rien que pour le jeu de mots dans le titre de la pièce, "L\\'importance d\\'être constant" aurait dû avoir un Oscar.', '“Tant va l\\'autruche à l\\'eau qu\\'à la fin elle se palme." C\\'est du très-mond Quenaud']	['fr_15246', 'fr_5771']	['Oscar', 'Oscar']
en_2104	['Parce que ce champion de pêche à la mouche avaient un fort accent de Marseille, ses élèves l\\'avaient surnommé "le roi peuchère".', 'Ce champion de pêche à la ligne apprenait à ses élèves à lancer leur ligne à un endroit très précis. Comme cette technique ne manquait jamais de porter ses fruits, ils l\\'ont surnommé le "Roi Pécho".', 'Parce que ce champion de pêche à la mouche mettait beaucoup d\\'énergie à motiver ses élèves lorsqu\\'ils lancaient, ils l\\'avaient surnommé "le roi pêchu".']	['fr_3787']	['Roi Pécho']
en_2109	['Les vieux bûcherons ne meurent jamais, ils sont buchés.']	['fr_4558']	['buchés']
en_2111	['Les dermatologues peuvent être un peu irritants.', 'Les dermatologues font souvent des déclarations éruptives.', 'Les dermatologues font souvent des déclarations épidermiques.']	['fr_15891']	["ont juste la tête sous l'eau"]
en_2117	['Un astronaute qui échoue à l’expérience de l’apesanteur se doit de prendre conscience de la gravité de la situation.', 'Un astronaute qui échoue au test en apesanteur doit être conscient de la gravité de la situation.', "Un astronaute qui ne s'habitue pas à l'apesanteur doit se dire que c'est sans gravité.", "Un astronaute qui rate une expérience sur l'apesanteur doit comprendre la gravité de la situation", "Un astronaute qui échoue à une expérience en zéro G doit s'inquiéter de la gravité de la situation.", "Un astronaute qui ne parvient pas à manier un équipement d'apesanteur doit être au courant de la gravité de la situation.", 'L’astronaute qui échoue à un test d’apesanteur doit bien mesurer la gravité de la situation.', "Un spationaute échouant au test d'apesanteur doit avoir conscience de la gravité de la situation.", 'Un astronaute qui échoue à une épreuve en apesanteur doit être au fait de la gravité de la situation.']	['fr_5558', 'fr_7781']	['gravité', 'Second | en rien']
en_2123	['"Il n\\'y a que 10 types de personnes dans le monde: ceux qui comprennent le langage informatique et les autres", déclara Toto, un peu binaire']	[]	[]
en_2136	['Construire un cul-de-sac serait un peu un travail sans issue.']	[]	[]
en_2144	["Il y avait un gars qui a été licencié de l'usine de jus d'orange pour manque de concentration.", "Il y avait un type qui a été viré de l'usine de jus d'orange pour manque de concentration.", 'Il y avait un gars qui a été renvoyé de la fabrique de juice pour manque de concentration.']	['fr_660']	['concentration']
en_2145	["Les animaux fouisseurs sont toujours prêts à s'enfouir en cas de danger."]	[]	[]
en_215	['Quand ma tire s’est coincée dans la boue, il a fallu la tirer de là.', 'Quand ma voiture s’est embourbée, j’ai dû me décar-crasser pour la faire remorquer.', "Ma voiture s'était à moitié renversée dans une ornière, mais je suis resté de boue.", "Quand ma voiture s'est embourbée dans la vase, j'ai dû attendre la dépanneuse jusqu'à têtard.", 'Je me suis sentie vaseuse à la vue de ma voiture embourbée.', "Après qu'elle se soit embourbée, on dut remorquer ma voiture et nettoyer le crapaud d'échappement", "Mon cat cat était tellement embourbé, j'ai vu qu'y fallait l'treuil pour l'dégager… Écrevisse et le treuil, c'est 'core plus dur sangsue porc, surtout quand tes passagers ont des QIs de grenouille ! Ça, cette rainette !"]	['fr_14856']	['têtard']
en_2154	['Le papa des quintuplés ne savait plus à quel cinq se vouer.', 'Sa femme a accouché de sextuplés. Le resixment était plutôt long.', 'Le neuf père de cinq enfants ne pouvaient en croire sept comptes.']	['fr_16049']	['cinq']
en_2169	["Qu'a mangé le squelette au dîner ? Des côtes.", "Qu'avait le squelette pour manger? Ribs."]	['fr_14553']	['Ribs']
en_217	['Si tous vos problèmes sont en train de fondre, faites attention aux inondations.']	[]	[]
en_2175	['On a entendu des coups de feu dans le bar du coin. La police ne sait pas ce qui a détenché le conflit.']	['fr_7289']	['détenché']
en_2180	['Signez ici pour perdre du poids: “Prenez le temps, regardez et écoutez, bon sang ! Vous allez m’aigrir !"']	[]	[]
en_2181	["Un mathématicien qui ne pouvait pas s'arrêter d'additionner s'est retrouvé avec plein de calculs."]	[]	[]
en_2183	['Les scientifiques nous permettent de voir le soleil sous une lumière différente.', 'Les scientifiques nous permettent de voir le soleil sous un autre jour.']	[]	[]
en_2187	['Peu de mécaniciens connaissent la clé du succès.']	[]	[]
en_2194	['"Ce sont de vulgaires bijoux plaqués!", cria Tom, or de lui.', "Ils ont déchiré la feuille d'or ! hurla Toto, les yeux pleins dorure"]	['fr_12317', 'fr_13899']	['or', 'pleins dorure']
en_2197	['Que dit un plombier quand il perd patience ? "Pourtant ça coule de source !"']	[]	[]
en_2198	['"J\\'aime les marges rasées", dit Tom sans justification.', 'J\\'aime les marges irrégulières", dit Tom sans se justifier.', '"J\\'aime les marges lâches", dit Tom sans justification.', "« J'aime les marges gribouillées, » a dit Tom sans justification."]	['fr_7792']	['justification']
en_2200	['Docteur, docteur, je crois que je suis une cuillère. - Asseyez-vous ici et arrêtez de remuer.', 'Docteur, docteur, je continue à penser que je suis une cuillère. - Assieds-toi là et ne remue pas. Suivant.', "Docteur, docteur, je n'arrête pas de penser que je suis une cuillère. - Asseyez-vous là et ne remuer pas. Suivant."]	['fr_1852', 'fr_5']	['remuer', 'remue']
en_2212	['Je me suis acheté une de ces nouvelles chemises en papier recyclé. Elle déchire !']	['fr_6283']	['déchire']
en_2217	["Quel est le comble pour un juge ? D'essayer d'étouffer l'affaire."]	[]	[]
en_2235	['Il pleuvait des cordes. J’ai bien cru que ça nœud s’arrêterait jamais !', 'Il pleuvait des cordes. Ce n’était pas le moment d’oublier le linge dehors.']	['fr_5191']	['cordes']
en_224	['Quel est le comble pour un russe ? De faire attention à Staline.', 'Je dois vite mettre cette affaire au clair lâcha Prune en fonçant']	['fr_8355']	['fonçant']
en_2248	['Tu as déjà lu “Les Fleurs du mal", de Charles Potdeterre', 'Tu as déjà lu "Le Bateau ivre", d’Arthur Ribaud.', "Tu as vu Le Jardin des sévices ? C'est un tableau de Jérôme Boche.", 'Est-ce-que tu as déjà lu L’arrosoir ? C’est d’Emille-pattes Zola.', "Est-ce-que tu as déjà lu Les Trois Bosquéestaires ? C’est d'Alexandre Dubois.", "As-tu déjà lu les poèmes de l'ancien jardinier ? ça a été écrit par Samuel Taylor feuillage.", 'Tu as déjà lu "Le Dormeur du val", d’Arthur Rambo.']	['fr_11390', 'fr_14959', 'fr_14895']	['Ribaud', 'Emille-pattes Zola', 'feuillage']
en_2254	['"Superglue !", s\\'exclama Toto pour montrer son adhésion.', 'Super-colle ! adhéra Tom.', 'De la super glue ! Tom en resta scotché.', "De la Superglue, répliqua Tom, qui avait l'air d'adhérer.", '"Superglue !" me dit Tom le regard fixe.', "Superglue ! Ce fut Tom qui s'y colla.", '" C\\'est de la colle super forte !\\xa0", cria Tom, essayant recoller les morceaux.', 'Cette colle est super ! dit Tom, scotché.']	['fr_4785', 'fr_8880', 'fr_13795', 'fr_10319']	['présence', 'adhéra', 'scotché', 'fixe']
en_2260	['Après l’attaque d’un sniper à un match de softball symphonique, les joueurs n’ont pas pu luther, ils ont été tués par balles.']	[]	[]
