id_en	en	fr	text_fr	text_clean
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"Jouons tous un la, un do dièse et un mi", s'exclamèrent les membres du groupe de Tom en harmonie.	"Jouons tous un la, un do dièse et un mi", s'exclamèrent les membres du groupe de Tom en harmonie.	"Jouons tous un la, un do dièse et un mi", s'exclamèrent les membres du groupe de Tom en harmonie.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Allez les gars, on joue un la, un do dièse et un mi, cria le groupe de rock de Tom à l'unisson.	Allez les gars, on joue un la, un do dièse et un mi, cria le groupe de rock de Tom à l'unisson.	Allez les gars, on joue un la, un do dièse et un mi, cria le groupe de rock de Tom à l'unisson.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons tous un la, un do dièse et un mi s’exclama le groupe de musique de Tom à l’unisson.	Jouons tous un la, un do dièse et un mi s’exclama le groupe de musique de Tom à l’unisson.	Jouons tous un la, un do dièse et un mi s’exclama le groupe de musique de Tom à l’unisson.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"On va tous jouer un la, un do dièse et un mi" s'exclamèrent les membres du groupe de Tom à l'unisson.	"On va tous jouer un la, un do dièse et un mi" s'exclamèrent les membres du groupe de Tom à l'unisson.	"On va tous jouer un la, un do dièse et un mi" s'exclamèrent les membres du groupe de Tom à l'unisson.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Les choristes sont tombés d'accord pour chanter La, Do, Mi	Les choristes sont tombés d'accord pour chanter La, Do, Mi	Les choristes sont tombés d'accord pour chanter La, Do, Mi
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons tous un mi, un do dièse et un la s'écrièrent les musiciens à l'unisson.	Jouons tous un mi, un do dièse et un la s'écrièrent les musiciens à l'unisson.	Jouons tous un mi, un do dièse et un la s'écrièrent les musiciens à l'unisson.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"On commence par un La, ensuite un Do dièse puis on finit par un Mi," s'époumona la chorale de Tom en harmonie.	"On commence par un La, ensuite un Do dièse puis on finit par un Mi," s'époumona la chorale de Tom en harmonie.	"On commence par un La, ensuite un Do dièse puis on finit par un Mi," s'époumona la chorale de Tom en harmonie.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"Chantons un LA", dit Toto, au diapason.	"Chantons un LA", dit Toto, au diapason.	"Chantons un LA", dit Toto, au diapason.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"Jouons un la, un do dièse et un mi", s'accorda d'une voix aiguë la bande de Tom.	"Jouons un la, un do dièse et un mi", s'accorda d'une voix aiguë la bande de Tom.	"Jouons un la, un do dièse et un mi", s'accorda d'une voix aiguë la bande de Tom.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	D’un commun accord, le groupe de Tom a décidé de d’abord jouer un la, puis un do dièse et enfin, un mi.	D’un commun accord, le groupe de Tom a décidé de d’abord jouer un la, puis un do dièse et enfin, un mi.	D’un commun accord, le groupe de Tom a décidé de d’abord jouer un la, puis un do dièse et enfin, un mi.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Agacé, mon prof de guitare m’a dit de ne pas trop tirer sur la corde.	Agacé, mon prof de guitare m’a dit de ne pas trop tirer sur la corde.	Agacé, mon prof de guitare m’a dit de ne pas trop tirer sur la corde.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Nous jouerons tous un La, un Do dièse et un Mi, cria le groupe de Tom en chœur.	Nous jouerons tous un La, un Do dièse et un Mi, cria le groupe de Tom en chœur.	Nous jouerons tous un La, un Do dièse et un Mi, cria le groupe de Tom en chœur.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"Jouons tous un A, un C dièse et un E" tonna tout le groupe de Tom d'un commun accord	"Jouons tous un A, un C dièse et un E" tonna tout le groupe de Tom d'un commun accord	"Jouons tous un A, un C dièse et un E" tonna tout le groupe de Tom d'un commun accord
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons un la, un do dièse et un mi, s'est écrié le groupe de Tom d'un seul accord.	Jouons un la, un do dièse et un mi, s'est écrié le groupe de Tom d'un seul accord.	Jouons un la, un do dièse et un mi, s'est écrié le groupe de Tom d'un seul accord.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons, un la, un do dièse, et un mi, s'écrièrent Tom et ses musiciens d'un commun accord.	Jouons, un la, un do dièse, et un mi, s'écrièrent Tom et ses musiciens d'un commun accord.	Jouons, un la, un do dièse, et un mi, s'écrièrent Tom et ses musiciens d'un commun accord.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	D'un commun accord, Tom et son groupe ont décidé de jouer la même note.	D'un commun accord, Tom et son groupe ont décidé de jouer la même note.	D'un commun accord, Tom et son groupe ont décidé de jouer la même note.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons un la, un do dièse et un mi, cria le groupe de Tom d'un même accord.	Jouons un la, un do dièse et un mi, cria le groupe de Tom d'un même accord.	Jouons un la, un do dièse et un mi, cria le groupe de Tom d'un même accord.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	"Jouons tous un la, un do dièse et un mi," s'écria le groupe de Tom d'un même accord.	"Jouons tous un la, un do dièse et un mi," s'écria le groupe de Tom d'un même accord.	"Jouons tous un la, un do dièse et un mi," s'écria le groupe de Tom d'un même accord.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons un LA, un DO dièse, et un MI, s’écrièrent les musiciens du groupe de Tom sur le même ton.	Jouons un LA, un DO dièse, et un MI, s’écrièrent les musiciens du groupe de Tom sur le même ton.	Jouons un LA, un DO dièse, et un MI, s’écrièrent les musiciens du groupe de Tom sur le même ton.
en_2747	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.	Jouons un la, un do dièse et un mi, cria l’orchestre de Tom à l’unisson.	Jouons un la, un do dièse et un mi, cria l’orchestre de Tom à l’unisson.	Jouons un la, un do dièse et un mi, cria l’orchestre de Tom à l’unisson.
en_275	The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins.	Son tube digestif la faisait beaucoup souffrir, comme si elle était victime de querelles intestines.	Son tube digestif la faisait beaucoup souffrir, comme si elle était victime de querelles intestines.	Son tube digestif la faisait beaucoup souffrir, comme si elle était victime de querelles intestines.
en_275	The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins.	En apprenant qu'elle avait un problème au niveau de ses yeux, je comprends qu'elle ait été d'humeur aqueuse.	En apprenant qu'elle avait un problème au niveau de ses yeux, je comprends qu'elle ait été d'humeur aqueuse.	En apprenant qu'elle avait un problème au niveau de ses yeux, je comprends qu'elle ait été d'humeur aqueuse.
en_275	The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins.	Je n'ai plus de varice, quelle veine !	Je n'ai plus de varice, quelle veine !	Je n'ai plus de varice, quelle veine !
en_275	The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins.	Les vaisseaux gonflés sur ses jambes étaient très querelleurs pour pas grand chose, on peut dire qu'ils étaient sanguins.	Les vaisseaux gonflés sur ses jambes étaient très querelleurs pour pas grand chose, on peut dire qu'ils étaient sanguins.	Les vaisseaux gonflés sur ses jambes étaient très querelleurs pour pas grand chose, on peut dire qu'ils étaient sanguins.
en_2752	OLD MAGICIANS never die they just disappear.	Les vieux magiciens ne meurent jamais, ils disparaissent juste.	Les vieux magiciens ne meurent jamais, ils disparaissent juste.	Les vieux magiciens ne meurent jamais, ils disparaissent juste.
en_2752	OLD MAGICIANS never die they just disappear.	Les vieux magiciens ne meurent jamais, ils jouent des tours.	Les vieux magiciens ne meurent jamais, ils jouent des tours.	Les vieux magiciens ne meurent jamais, ils jouent des tours.
en_2752	OLD MAGICIANS never die they just disappear.	Les vieux MAGICIANS ne meurent jamais, ils disparaissent.	Les vieux MAGICIANS ne meurent jamais, ils disparaissent.	Les vieux MAGICIANS ne meurent jamais, ils disparaissent.
en_2752	OLD MAGICIANS never die they just disappear.	LES VIEUX MAGICIENS ne meurent jamais, ils disparaissent simplement.	LES VIEUX MAGICIENS ne meurent jamais, ils disparaissent simplement.	LES VIEUX MAGICIENS ne meurent jamais, ils disparaissent simplement.
en_2752	OLD MAGICIANS never die they just disappear.	Les vieux magiciens ne meurent jamais, ils disparaissent.	Les vieux magiciens ne meurent jamais, ils disparaissent.	Les vieux magiciens ne meurent jamais, ils disparaissent.
en_2756	Missionaries like open hooded cars because they are convertible.	Les missionnaires aiment les voitures à capot parce qu'elles sont convertibles.	Les missionnaires aiment les voitures à capot parce qu'elles sont convertibles.	Les missionnaires aiment les voitures à capot parce qu'elles sont convertibles.
en_2757	A little boy fired his light - colored crayons because they wouldn't show up.	Un petit garçon a rogné ses crayons de couleur parce qu'ils ne se sont pas pointés.	Un petit garçon a rogné ses crayons de couleur parce qu'ils ne se sont pas pointés.	Un petit garçon a rogné ses crayons de couleur parce qu'ils ne se sont pas pointés.
en_2757	A little boy fired his light - colored crayons because they wouldn't show up.	Ce petit garçon voulaient mettre à la porte ses plum’ mauvais crayons de couleur parce qu’ils ne se pointaient jamais au bouleau. Finalement, ils en ont eu marre, c’est eux qui se sont taillés.	Ce petit garçon voulaient mettre à la porte ses plum’ mauvais crayons de couleur parce qu’ils ne se pointaient jamais au bouleau. Finalement, ils en ont eu marre, c’est eux qui se sont taillés.	Ce petit garçon voulaient mettre à la porte ses plum’ mauvais crayons de couleur parce qu’ils ne se pointaient jamais au bouleau. Finalement, ils en ont eu marre, c’est eux qui se sont taillés.
en_2757	A little boy fired his light - colored crayons because they wouldn't show up.	Un petit garçon a viré ses crayons de couleur à cause de leur manque de vivacité.	Un petit garçon a viré ses crayons de couleur à cause de leur manque de vivacité.	Un petit garçon a viré ses crayons de couleur à cause de leur manque de vivacité.
en_2757	A little boy fired his light - colored crayons because they wouldn't show up.	Un petit garçon a dû mettre à la porte ses plumes mauvais crayons de couleur parce qu'ils ne se pointaient pas / jamais au bouleau.	Un petit garçon a dû mettre à la porte ses plumes mauvais crayons de couleur parce qu'ils ne se pointaient pas / jamais au bouleau.	Un petit garçon a dû mettre à la porte ses plumes mauvais crayons de couleur parce qu'ils ne se pointaient pas / jamais au bouleau.
